property_id,list_price,search_promotions,rent_to_own,listing_id,matterport,virtual_tours,status,community,permalink,price_reduced_amount,open_houses,branding,list_date,photos,advertisers,__typename,primary_photo.href,primary_photo.__typename,products.products,products.brand_name,products.__typename,source.id,source.type,source.spec_id,source.plan_id,source.agents,source.__typename,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.__typename,lead_attributes.lead_type,lead_attributes.ready_connect_mortgage.show_contact_a_lender,lead_attributes.ready_connect_mortgage.show_veterans_united,lead_attributes.ready_connect_mortgage.__typename,lead_attributes.__typename,description.name,description.beds,description.baths_consolidated,description.sqft,description.lot_sqft,description.baths_max,description.baths_min,description.beds_min,description.beds_max,description.sqft_min,description.sqft_max,description.type,description.sub_type,description.sold_price,description.sold_date,description.__typename,location.street_view_url,location.address.line,location.address.postal_code,location.address.state,location.address.state_code,location.address.city,location.address.coordinate.lat,location.address.coordinate.lon,location.address.coordinate.__typename,location.address.__typename,location.county.name,location.county.fips_code,location.county.__typename,location.__typename,flags.is_coming_soon,flags.is_new_listing,flags.is_price_reduced,flags.is_foreclosure,flags.is_new_construction,flags.is_pending,flags.is_contingent,flags.__typename,community.description.name,community.description.__typename,community.property_id,community.permalink,community.advertisers,community.promotions,community.__typename,location.address.coordinate,products,primary_photo
5296583102,35000,,,2972123013,False,,for_sale,,1174-Huguenin-Ave_Macon_GA_31204_M52965-83102,,,"[{'type': 'Office', 'name': 'SOUTHERN CLASSIC REALTORS', 'photo': None, '__typename': 'Branding'}]",2024-09-14T16:14:36.000000Z,"[{'href': 'https://ap.rdcpix.com/ea1d9fb4b5cc2544df5997ab032fb159l-m1382930345s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/ea1d9fb4b5cc2544df5997ab032fb159l-m2231979771s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/ea1d9fb4b5cc2544df5997ab032fb159l-m1382930345s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': 'Southern Classic Realtors', '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,False,False,ReadyConnectMortgage,LeadAttributes,,3.0,1.5,1362.0,6098.0,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1174%20Huguenin%20Ave%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=AGOXpC1TIe6J5aszJOJ0Oclje4Q=,1174 Huguenin Ave,31204,Georgia,GA,Macon,32.834935,-83.653341,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
5714930573,164000,,,2968721211,False,,for_sale,,3011-Bloomfield-Dr_Macon_GA_31206_M57149-30573,5000.0,,"[{'type': 'Office', 'name': 'Maximum One Platinum Realtors', 'photo': None, '__typename': 'Branding'}]",2024-06-20T15:36:22.000000Z,"[{'href': 'https://ap.rdcpix.com/ec677a118d1363984e0ccb39e4481b28l-m249988650s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/ec677a118d1363984e0ccb39e4481b28l-m2622316845s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/ec677a118d1363984e0ccb39e4481b28l-m249988650s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': 'Maximum One Platinum Realtors', '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,2,1650.0,104544.0,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3011%20Bloomfield%20Dr%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=UbzIAo9pl5qVgL_r5cQmYq0fqFA=,3011 Bloomfield Dr,31206,Georgia,GA,Macon,32.810127,-83.701463,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,False,,,,,HomeFlags,,,,,,,,,,
6627011580,299000,,,2972119029,False,,for_sale,,3118-Vista-Cir_Macon_GA_31204_M66270-11580,,,"[{'type': 'Office', 'name': 'Southside, Realtors®', 'photo': None, '__typename': 'Branding'}]",2024-09-14T12:26:45.000000Z,"[{'href': 'https://ap.rdcpix.com/046baac15011267072b6f0cbc9fbb02el-m2350189730s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/046baac15011267072b6f0cbc9fbb02el-m3878550419s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/046baac15011267072b6f0cbc9fbb02el-m2350189730s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': 'SouthSide, REALTORS', '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,2.0,2,1535.0,22651.0,,,,,,,single_family,,180325.0,2009-12-23,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3118%20Vista%20Cir%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=LQMKqzoH5XY9ZIfMI0gwM495Ee4=,3118 Vista Cir,31204,Georgia,GA,Macon,32.856833,-83.671498,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
5560534440,599000,,,2968515447,False,,for_sale,,2695-Stanislaus-Cir_Macon_GA_31204_M55605-34440,10000.0,,"[{'type': 'Office', 'name': 'Fickling & Company Real Estate Services', 'photo': None, '__typename': 'Branding'}]",2024-06-14T16:53:35.000000Z,"[{'href': 'https://ap.rdcpix.com/c9aa304486c48eb858f29bd2338eb209l-m1741702395s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/c9aa304486c48eb858f29bd2338eb209l-m1185522654s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/c9aa304486c48eb858f29bd2338eb209l-m1741702395s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,WRGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,2.5,4296.0,24829.0,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2695%20Stanislaus%20Cir%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=ZjlTPufXWMUjCQpx49nFJyvqxE0=,2695 Stanislaus Cir,31204,Georgia,GA,Macon,32.844177,-83.665646,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,True,,,,,HomeFlags,,,,,,,,,,
6193151482,378400,,,2972128749,False,,for_sale,,109-Saint-Martinique-Pl_Macon_GA_31210_M61931-51482,,,"[{'type': 'Office', 'name': 'Sheridan Solomon & Associates. LLC', 'photo': None, '__typename': 'Branding'}]",2024-09-14T20:52:27.000000Z,"[{'href': 'https://ap.rdcpix.com/19914404df08b815c9a3462eff235cb1l-m1488018874s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/19914404df08b815c9a3462eff235cb1l-m2512903060s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/19914404df08b815c9a3462eff235cb1l-m1488018874s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,2.5,2817.0,31363.0,,,,,,,single_family,,200000.0,2011-10-28,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=109%20Saint%20Martinique%20Pl%2C%20Macon%2C%20GA%2031210&size=640x480&source=outdoor&signature=FmDBF6dVCNW14qRvh9GuUHKPrQk=,109 Saint Martinique Pl,31210,Georgia,GA,Macon,32.901337,-83.742276,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
6149141963,125000,,,2972117093,False,,for_sale,,5896-Bloomfield-Rd_Macon_GA_31206_M61491-41963,,,"[{'type': 'Office', 'name': 'A Home For You Realty, LLC', 'photo': None, '__typename': 'Branding'}]",2024-09-14T08:07:27.000000Z,"[{'href': 'https://ap.rdcpix.com/a9172e580e8d4d885f328463221da7fal-m391195045s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/a9172e580e8d4d885f328463221da7fal-m1661181830s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/a9172e580e8d4d885f328463221da7fal-m391195045s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,1.5,1040.0,21780.0,,,,,,,single_family,,60000.0,2006-12-04,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5896%20Bloomfield%20Rd%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=rTo1ZqwoqhwZZuCRiuBwCVnwIAw=,5896 Bloomfield Rd,31206,Georgia,GA,Macon,32.780438,-83.707437,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
6099391929,409900,,,2971293083,False,,for_sale,,184-Hampton-Way_Macon_GA_31220_M60993-91929,,,"[{'type': 'Office', 'name': 'Keller Williams Realty Consultants', 'photo': 'https://ap.rdcpix.com/684381412/4c7fc55f87a1ac464d7bd77898accd91o-c0s.jpg', '__typename': 'Branding'}]",2024-08-28T17:19:56.000000Z,"[{'href': 'https://ap.rdcpix.com/3c89fd1e0e1cca10c8fd7acdb22f8022l-m3710958726s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/3c89fd1e0e1cca10c8fd7acdb22f8022l-m2561407046s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/3c89fd1e0e1cca10c8fd7acdb22f8022l-m3710958726s.jpg,HomePhoto,"['core.agent', 'core.broker', 'listing_owner_brand.broker', 'co_broke']",advantage_brand,ProductSummary,ATGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,4.0,3.5,3619.0,6970.0,,,,,,,townhomes,townhouse,278000.0,2023-08-29,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=184%20Hampton%20Way%2C%20Macon%2C%20GA%2031220&size=640x480&source=outdoor&signature=_Pc65MDW8Pg_YR2sXY-TTi5ZpeA=,184 Hampton Way,31220,Georgia,GA,Macon,32.886802,-83.813191,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,,,,,,HomeFlags,,,,,,,,,,
5119558503,55000,,,2967357678,False,,for_sale,,2339-Monroe-Ave_Macon_GA_31206_M51195-58503,,,"[{'type': 'Office', 'name': 'Virtual Properties Realty', 'photo': None, '__typename': 'Branding'}]",2024-05-16T01:39:07.000000Z,"[{'href': 'https://ap.rdcpix.com/86fef4fda892e7f570bdbdd9647cd566l-m4151708287s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/86fef4fda892e7f570bdbdd9647cd566l-m1329296254s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/86fef4fda892e7f570bdbdd9647cd566l-m4151708287s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': 'Virtual Properties Realty.com', '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,2.0,1,1191.0,5663.0,,,,,,,single_family,,12000.0,2020-07-21,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2339%20Monroe%20Ave%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=BtQR-yPofMFvlTMELm_3OVEREUQ=,2339 Monroe Ave,31206,Georgia,GA,Macon,32.818597,-83.660491,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,,,,,,HomeFlags,,,,,,,,,,
6954407192,184900,,,2970325935,False,,for_sale,,211-Jason-Way_Macon_GA_31216_M69544-07192,8000.0,,"[{'type': 'Office', 'name': 'Next Residential Real Estate', 'photo': None, '__typename': 'Branding'}]",2024-08-02T16:09:57.000000Z,"[{'href': 'https://ap.rdcpix.com/c248d84d9d043d32351df50905368b1al-m3862663654s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/c248d84d9d043d32351df50905368b1al-m4231787723s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/c248d84d9d043d32351df50905368b1al-m3862663654s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,3.0,2,1241.0,39204.0,,,,,,,single_family,,113000.0,2019-02-22,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=211%20Jason%20Way%2C%20Macon%2C%20GA%2031216&size=640x480&source=outdoor&signature=FqV9QNGfM7lLaflrlrsG8x5RoHA=,211 Jason Way,31216,Georgia,GA,Macon,32.768483,-83.7634,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,True,,,,,HomeFlags,,,,,,,,,,
6693620127,47000,,,2972125883,False,,for_sale,,4202-Worsham-Ave_Macon_GA_31206_M66936-20127,,,"[{'type': 'Office', 'name': 'LANDMARK REALTY', 'photo': None, '__typename': 'Branding'}]",2024-09-14T17:55:25.000000Z,"[{'href': 'https://ap.rdcpix.com/03e1dea6e5d3e1f65145ec23b9ad0280l-m2294585892s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/03e1dea6e5d3e1f65145ec23b9ad0280l-m237660512s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/03e1dea6e5d3e1f65145ec23b9ad0280l-m2294585892s.jpg,HomePhoto,"['core.agent', 'listing_agent_product', 'core.broker', 'co_broke']",essentials,ProductSummary,WRGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,False,False,ReadyConnectMortgage,LeadAttributes,,2.0,1,1218.0,8276.0,,,,,,,single_family,,15000.0,2016-03-17,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4202%20Worsham%20Ave%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=2tDWb7gQs6yBC4uZVMbObaoKQM8=,4202 Worsham Ave,31206,Georgia,GA,Macon,32.788541,-83.649412,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
6294367341,48900,,,2972126782,False,,for_sale,,1124-N-Beddingfield-Dr_Macon_GA_31206_M62943-67341,,,"[{'type': 'Office', 'name': 'FIRST UNITED REALTY, INC.', 'photo': None, '__typename': 'Branding'}]",2024-09-14T18:50:29.000000Z,"[{'href': 'https://ap.rdcpix.com/6e5205dd5e578f69b8794a10d2ae2384l-m2785346420s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/6e5205dd5e578f69b8794a10d2ae2384l-m2005786010s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/6e5205dd5e578f69b8794a10d2ae2384l-m2785346420s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,False,False,ReadyConnectMortgage,LeadAttributes,,3.0,1,,11761.0,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1124%20N%20Beddingfield%20Dr%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=xQSGDEeClbyJdtRer1abfVv1XYQ=,1124 N Beddingfield Dr,31206,Georgia,GA,Macon,32.799582,-83.657461,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
6408441203,63000,,,2966195675,False,,for_sale,,339-Rogers-Ave_Macon_GA_31204_M64084-41203,7000.0,,"[{'type': 'Office', 'name': 'Virtual Properties Realty', 'photo': None, '__typename': 'Branding'}]",2024-04-16T01:36:58.000000Z,"[{'href': 'https://ap.rdcpix.com/378e56bed17428fe732185beca2bd9fcl-m2617490440s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/378e56bed17428fe732185beca2bd9fcl-m2617490440s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,2.0,1,,13939.0,,,,,,,single_family,,71000.0,2020-08-06,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=339%20Rogers%20Ave%2C%20Macon%2C%20GA%2031204&size=640x480&source=outdoor&signature=Xl7ghVPijqdrOyC0vlcjzkysfWY=,339 Rogers Ave,31204,Georgia,GA,Macon,32.852166,-83.65456,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,False,,,,,HomeFlags,,,,,,,,,,
5017274863,70000,,,2972129317,False,,for_sale,,1228-Triple-Hill-Dr_Macon_GA_31206_M50172-74863,,,"[{'type': 'Office', 'name': 'Metro Realty', 'photo': None, '__typename': 'Branding'}]",2024-09-14T21:34:27.000000Z,"[{'href': 'https://ap.rdcpix.com/d6cebb48bc0fe90f1aaa811562338dcal-m1128661702s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/d6cebb48bc0fe90f1aaa811562338dcal-m1128661702s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,2.0,1,1266.0,19602.0,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1228%20Triple%20Hill%20Dr%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=zbbnlZlhaJ0e4ZRytJ0mEPK66II=,1228 Triple Hill Dr,31206,Georgia,GA,Macon,32.792749,-83.66033,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
6623388346,24900,,,2970104244,False,,for_sale,,1697-3rd-Ave_Macon_GA_31201_M66233-88346,10000.0,,"[{'type': 'Office', 'name': 'COMPASS', 'photo': None, '__typename': 'Branding'}]",2024-07-26T22:44:50.000000Z,"[{'href': 'https://ap.rdcpix.com/14cb09d20add1ffa858f6a782a33f7eal-m774608366s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/14cb09d20add1ffa858f6a782a33f7eal-m774608366s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': 'Compass', '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,False,False,ReadyConnectMortgage,LeadAttributes,,2.0,1,,2614.0,,,,,,,single_family,,,,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1697%203rd%20Ave%2C%20Macon%2C%20GA%2031201&size=640x480&source=outdoor&signature=9K5djmk5PcN3CM0wf1xVmBFlM2I=,1697 3rd Ave,31201,Georgia,GA,Macon,32.845477,-83.644087,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,True,,,,,HomeFlags,,,,,,,,,,
5555756360,699000,,,2970659555,False,,for_sale,,141-Waterford-Pl_Macon_GA_31210_M55557-56360,,,"[{'type': 'Office', 'name': 'Coldwell Banker Access Realty', 'photo': None, '__typename': 'Branding'}]",2024-08-12T20:44:55.000000Z,"[{'href': 'https://ap.rdcpix.com/7ca7f880b635e5834f71f30b0724b239l-m1844986121s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/7ca7f880b635e5834f71f30b0724b239l-m3020563264s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/7ca7f880b635e5834f71f30b0724b239l-m1844986121s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,5.0,4.5+,4739.0,30056.0,,,,,,,single_family,,515000.0,2021-07-28,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=141%20Waterford%20Pl%2C%20Macon%2C%20GA%2031210&size=640x480&source=outdoor&signature=SH7BUJYXX4AOlg54G9H3j93sEUs=,141 Waterford Pl,31210,Georgia,GA,Macon,32.891998,-83.724427,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,False,,,,,,HomeFlags,,,,,,,,,,
6644790370,120000,,,2971575518,False,,for_sale,,2335-W-Marion-Rd_Macon_GA_31206_M66447-90370,,,"[{'type': 'Office', 'name': 'Gerald Arnold Real Estate', 'photo': None, '__typename': 'Branding'}]",2024-09-02T21:04:22.000000Z,"[{'href': 'https://ap.rdcpix.com/6f0b2ab02b3cb417df6cb8ecd3941272l-m734333045s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/6f0b2ab02b3cb417df6cb8ecd3941272l-m734333045s.jpg,HomePhoto,"['core.agent', 'co_broke']",basic_opt_in,ProductSummary,MIGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,5.0,2,2008.0,12632.0,,,,,,,single_family,,57000.0,2020-08-27,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2335%20W%20Marion%20Rd%2C%20Macon%2C%20GA%2031206&size=640x480&source=outdoor&signature=38ghjOveAHNFawhtVoxJggwmoQE=,2335 W Marion Rd,31206,Georgia,GA,Macon,32.788531,-83.697823,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
5952724552,310000,,,2971609106,False,,for_sale,,638-Lokchapee-Rdg_Macon_GA_31210_M59527-24552,,,"[{'type': 'Office', 'name': 'beycome.com', 'photo': None, '__typename': 'Branding'}]",2024-09-03T20:11:40.000000Z,"[{'href': 'https://ap.rdcpix.com/7052af942daf9ae3004d80c711f979fel-m557119642s.jpg', '__typename': 'HomePhoto'}, {'href': 'https://ap.rdcpix.com/7052af942daf9ae3004d80c711f979fel-m3803645446s.jpg', '__typename': 'HomePhoto'}]","[{'type': 'seller', 'builder': None, '__typename': 'HomeAdvertiser'}]",SearchHome,https://ap.rdcpix.com/7052af942daf9ae3004d80c711f979fel-m557119642s.jpg,HomePhoto,"['core.agent', 'core.broker', 'co_broke']",essentials,ProductSummary,ASGA,mls,,,"[{'office_name': None, '__typename': 'MlsAgent'}]",MlsSource,True,False,False,OpCityLeadAttributes,co_broke,True,True,ReadyConnectMortgage,LeadAttributes,,5.0,4,2774.0,16117.0,,,,,,,single_family,,260000.0,2022-04-13,SearchHomeDescription,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=638%20Lokchapee%20Rdg%2C%20Macon%2C%20GA%2031210&size=640x480&source=outdoor&signature=ZomeLNxaKU1plvVzsL39BSYYrg4=,638 Lokchapee Rdg,31210,Georgia,GA,Macon,32.884585,-83.6969,Coordinate,SearchHomeAddress,Bibb,13021,HomeCounty,SearchHomeLocation,,True,,,,,,HomeFlags,,,,,,,,,,
